location,forecast_date,quantile,value,target,target_end_date,type
02,2021-09-06,0.01,13.571749946850419,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.025,15.354816224769973,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.05,17.720966716159985,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.1,20.808342582381716,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.15,23.334140881515953,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.2,24.953047295253146,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.25,26.255719288577176,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.3,27.003986820669187,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.35,27.77242793489884,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.4,28.590780373243962,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.45,29.866112475445792,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.5,30.666889889547893,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.55,31.2802515283954,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.6,31.81035481404741,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.65,32.19741820842885,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.7,32.8015140816024,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.75,33.255855276165576,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.8,33.60671561900658,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.85,34.194554895130274,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.9,34.76538548808085,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.95,36.040089278104155,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.975,37.05096700458769,1 wk ahead inc death,2021-09-11,quantile
02,2021-09-06,0.99,38.627232014860816,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.01,87.1386638490157,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.025,101.45604841443877,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.05,123.35870049022238,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.1,151.57266090089425,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.15,171.38651759459444,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.2,184.9765012969798,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.25,193.55157082403173,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.3,198.90707915150438,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.35,203.80491332537963,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.4,209.43437512074925,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.45,223.24931949066305,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.5,232.36233494307774,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.55,237.20013464412085,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.6,244.9360017045184,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.65,251.9904970144702,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.7,264.4341498614254,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.75,274.1719271115335,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.8,281.07185566258653,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.85,295.30536606772444,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.9,308.2045827585098,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.95,337.24980489559033,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.975,353.25773808835277,1 wk ahead inc death,2021-09-11,quantile
01,2021-09-06,0.99,379.95222246329826,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.01,73.70323503411065,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.025,88.31322999034695,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.05,105.17583281641566,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.1,124.38926936873051,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.15,144.2023685898171,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.2,158.90487645089235,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.25,168.96936813048188,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.3,175.32348964136827,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.35,180.0986444439014,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.4,183.50921451834085,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.45,193.99776248184816,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.5,200.60758403521208,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.55,204.11187682181247,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.6,208.49138593826598,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.65,214.27163587721034,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.7,225.05303370494252,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.75,231.89518422469345,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.8,236.18847866448712,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.85,247.99218044452707,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.9,258.6334582431511,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.95,281.7136389868928,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.975,288.12097026065976,1 wk ahead inc death,2021-09-11,quantile
05,2021-09-06,0.99,300.8691108954332,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.01,58.967025543482094,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.025,74.17267718809794,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.05,93.38450296112107,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.1,114.70519785846207,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.15,130.13468702707885,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.2,141.94184722538148,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.25,151.38426608486003,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.3,158.7922071500512,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.35,163.3383447616429,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.4,168.47066243968686,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.45,179.70839210386384,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.5,187.27913542041335,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.55,191.92662489935833,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.6,197.3142335943427,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.65,201.27185004236208,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.7,208.3744564874858,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.75,215.91955504394255,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.8,220.20346632114348,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.85,228.0097850284081,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.9,237.34262899462385,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.95,260.82143413929197,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.975,279.626945709336,1 wk ahead inc death,2021-09-11,quantile
04,2021-09-06,0.99,306.6656734899211,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.01,254.758395835353,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.025,323.8341454624796,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.05,401.26354095814116,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.1,473.5293483916145,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.15,524.3333218230816,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.2,563.8533302262713,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.25,591.4413950490288,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.3,610.5174748172778,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.35,627.4551908643049,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.4,650.4182189195669,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.45,690.9718053754522,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.5,716.999552643358,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.55,732.0010714096015,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.6,750.6666338352256,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.65,762.0634307342564,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.7,784.6051903052648,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.75,804.0608245460774,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.8,817.3968979875093,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.85,839.2791661128384,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.9,863.5146896357344,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.95,921.1644019586137,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.975,984.3465697418587,1 wk ahead inc death,2021-09-11,quantile
06,2021-09-06,0.99,1080.0706314995468,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.01,20.615628553817736,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.025,27.266031367479812,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.05,33.95018709161386,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.1,40.55625586614756,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.15,44.9695198408941,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.2,49,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.25,51.37647600311887,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.3,53.16759244768762,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.35,54.693231613695474,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.4,57.05753787908917,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.45,60.234120686129565,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.5,62.302726162845794,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.55,63.63774169834755,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.6,65.75304134946484,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.65,67.39587877144467,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.7,70.57521580396113,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.75,72.52840614729227,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.8,74.98436171370471,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.85,79.0575311042043,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.9,83.14465526324176,1 wk ahead inc death,2021-09-11,quantile
08,2021-09-06,0.95,90.54858740064542,1 wk ahead inc death,2021-09-11,quantile
