location,forecast_date,quantile,value,target,target_end_date,type
02,2021-07-19,0.01,0.6488200076303985,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.025,1.104215292357251,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.05,1.3891610718297627,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.1,1.9507422469852982,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.15,2.454608415280087,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.2,2.6464459427328557,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.25,2.9413392608613433,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.3,3.2115977231408257,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.35,3.4564006617167076,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.4,3.6052055581942595,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.45,3.7294087231815287,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.5,3.97505997873443,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.55,4.1925027812103135,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.6,4.491050743951775,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.65,4.689558257803082,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.7,4.902846183443976,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.75,5.132933181466893,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.8,5.525794022267624,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.85,5.94873789288306,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.9,6.810913083202942,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.95,8.542598711432246,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.975,10.370488778017956,1 wk ahead inc death,2021-07-24,quantile
02,2021-07-19,0.99,12.505630878799925,1 wk ahead inc death,2021-07-24,quantile
01,2021-07-19,0.01,13.999999999999996,1 wk ahead inc death,2021-07-24,quantile
01,2021-07-19,0.025,16.188016715175298,1 wk ahead inc death,2021-07-24,quantile
01,2021-07-19,0.05,19.80305270278205,1 wk ahead inc death,2021-07-24,quantile
01,2021-07-19,0.1,25.11941050526522,1 wk ahead inc death,2021-07-24,quantile
01,2021-07-19,0.15,27.3852932866589,1 wk ahead inc death,2021-07-24,quantile
01,2021-07-19,0.2,29.02627896333941,1 wk ahead inc death,2021-07-24,quantile
01,2021-07-19,0.25,31.212352216131855,1 wk ahead inc death,2021-07-24,quantile
