location,forecast_date,quantile,value,target,target_end_date,type
02,2021-04-12,0.01,0,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.025,0,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.05,0,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.1,0,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.15,0,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.2,0,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.25,0,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.3,0.3149868659914934,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.35,0.9316149730780623,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.4,1.5222180759406274,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.45,2.378031985431018,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.5,3.006462560831873,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.55,3.4481424242134975,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.6,3.902978773042051,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.65,4.420697346725293,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.7,5.175620674288242,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.75,5.976878547612531,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.8,7.1559886342310834,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.85,8.679372172692245,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.9,10.69865239337534,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.95,13.065342567675831,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.975,14.451650368004241,1 wk ahead inc death,2021-04-17,quantile
02,2021-04-12,0.99,23.40422144970513,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.01,31.660669568622865,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.025,35.860759680339335,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.05,40.129985564198144,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.1,46.18614060828377,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.15,51.586099315031326,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.2,54.39769641721079,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.25,56.64140191910994,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.3,58.21151811327462,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.35,60.84267495664427,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.4,62.93748896019777,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.45,64.47126924789724,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.5,65.72242060130255,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.55,66.66306462798606,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.6,67.765525189440325,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.65,69.53788643806047,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.7,71.61073663737741,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.75,75.64166386352937,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.8,79.13311046126239,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.85,84.88719511127755,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.9,91.02424082045317,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.95,98.73218481525979,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.975,110.19619950294734,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-12,0.99,124.0201523652583,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.01,9.876012421931161,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.025,11.387204534257608,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.05,12.259981418041477,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.1,17.315132831202074,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.15,19.120767750044465,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.2,21.915378772659743,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.25,23.50755113573485,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.3,25.010194107435858,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.35,26.16066398667563,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.4,27.093676482899962,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.45,28.402577049417285,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.5,29.77102531951743,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.55,30.5259744097473,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.6,31.499923820582755,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.65,32.66739091514502,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.7,34.27811174767167,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.75,35.938175286528256,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.8,37.33555118110641,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.85,39.57813294153998,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.9,42.982655242047905,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.95,47.834518372914935,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.975,57.2315844427143,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-12,0.99,71.53043894753246,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.01,32.973638705235174,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.025,41.369426312772845,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.05,49.58416859964847,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.1,65.28232554039543,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.15,73.81686747306891,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.2,78.1298681925501,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.25,81.42373466141333,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.3,82.85138919058407,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.35,84.06424076954848,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.4,86.94873316724495,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.45,88.01166706554383,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.5,90.35409368269644,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.55,92.26204873292296,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.6,92.7102494079823,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.65,95.68729577597944,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.7,99.73730247558062,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.75,105.4145658866624,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.8,109.95102180208588,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.85,114.86448329134252,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.9,124.84620953255549,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.95,136.8388947465189,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.975,147.0705429050942,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-12,0.99,164.4259471813312,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.01,306.41249898492134,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.025,353.90654534564607,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.05,403.7012383978581,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.1,472.3283933981558,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.15,527.4876361971377,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.2,557.1766795778892,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.25,574.0729252579757,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.3,591.4984056376363,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.35,608.4567479034432,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.4,619.449450720805,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.45,625.9066510852072,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.5,639.6917721961441,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.55,651.7882379905448,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.6,658.8621544383215,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.65,672.8517194179948,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.7,694.0381896309331,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.75,719.0721931775572,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.8,737.5511419247719,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.85,757.7527670228934,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.9,809.6841723127241,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.95,866.6270357836487,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.975,983.5784006637294,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-12,0.99,1068.0608939840301,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.01,12.267242317733729,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.025,13.712697098293905,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.05,20.187810298159732,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.1,28.31325949542018,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.15,30.182324450822836,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.2,31.351739709559588,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.25,32.636240744524784,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.3,35.063649196562665,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-12,0.35,36.92445750484357,1 wk ahead inc death,2021-04-17,quantile
