location,forecast_date,quantile,value,target,target_end_date,type
02,2021-07-12,0.01,0,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.025,9.01010082515752e-16,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.05,0.10139886072290774,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.1,0.4950753054135737,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.15,0.9352275351082194,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.2,1.5369909791846512,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.25,1.7878292734414816,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.3,1.963427539360952,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.35,2.0746981258996104,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.4,2.0957839152879334,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.45,2.4427042715503693,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.5,2.506963603665201,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.55,2.506963603665202,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.6,2.649344269792712,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.65,2.68529350019415,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.7,2.9371166497649503,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.75,3.243944166164226,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.8,3.243944166164226,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.85,3.6357900761182456,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.9,4.4678910150251285,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.95,4.653751136076709,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.975,5.660969467118459,1 wk ahead inc death,2021-07-17,quantile
02,2021-07-12,0.99,6.4213336141024016,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.01,7.076512680347664,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.025,11.875902781079871,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.05,14.407770253587833,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.1,17.352333783408433,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.15,18.72078375248954,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.2,20.305009179412103,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.25,22.053703699932083,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.3,23.397823129639377,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.35,24.65219887441375,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.4,25.93796788127491,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.45,26.860309558175356,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.5,28.484240905293863,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.55,30.958718045222124,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.6,32.39418808420942,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.65,34.23945606624577,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.7,35.51827484265633,1 wk ahead inc death,2021-07-17,quantile
01,2021-07-12,0.75,36.843092847931175,1 wk ahead inc death,2021-07-17,quantile
