location,forecast_date,quantile,value,target,target_end_date,type
02,2021-08-16,0.01,4.827639712245509,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.025,5.199453651060545,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.05,6.2409808301399545,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.1,7.143820821089582,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.15,8.301092477965232,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.2,8.839366701628144,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.25,9.077540974292974,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.3,9.414775037086748,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.35,9.840001979910529,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.4,10.035921603148068,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.45,10.262554950609648,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.5,10.664160200191718,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.55,10.999505131916296,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.6,11.237722852483328,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.65,11.589191249619052,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.7,11.990993138056796,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.75,12.379294180070676,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.8,12.992760816423658,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.85,13.997052615712924,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.9,15.20862352744334,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.95,16.07099998093235,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.975,16.865880355654546,1 wk ahead inc death,2021-08-21,quantile
02,2021-08-16,0.99,19.491475257083934,1 wk ahead inc death,2021-08-21,quantile
01,2021-08-16,0.01,86.8517805404114,1 wk ahead inc death,2021-08-21,quantile
