location,forecast_date,quantile,value,target,target_end_date,type
02,2021-06-21,0.01,0,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.025,0,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.05,0,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.1,0.2061375970112431,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.15,0.3624581089370866,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.2,0.5432848559572255,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.25,0.6953537975581657,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.3,0.8915583360895116,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.35,0.991597382849,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.4,1.0583945674725261,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.45,1.1752148376373286,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.5,1.2690519418320036,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.55,1.3819752892868793,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.6,1.5168422356334044,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.65,1.6971317886495396,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.7,1.8786987841249545,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.75,2.063677331043634,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.8,2.294582014093287,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.85,2.5614103556588117,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.9,3.172115791565596,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.95,3.9104184460868496,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.975,4.738673211920779,1 wk ahead inc death,2021-06-26,quantile
02,2021-06-21,0.99,5.874066542044837,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.01,12.286186387678622,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.025,18.74418294056597,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.05,22.44572926168786,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.1,26.59376280248921,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.15,29.369114539419506,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.2,31.666270254076778,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.25,34.236976488789495,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.3,35.364248034312574,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.35,37.22504759380411,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.4,38.877025889692455,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.45,39.838988938393285,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.5,41.481389789060785,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.55,42.57957803731442,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.6,44.29436458157791,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.65,46.00890440498271,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.7,47.95771187267498,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.75,50.055894873684956,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.8,51.927670480558625,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.85,54.518462382149835,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.9,57.16901903256088,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.95,62.66675165861007,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.975,67.07171367578383,1 wk ahead inc death,2021-06-26,quantile
01,2021-06-21,0.99,72.4141421387436,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.01,2.1628966944451626,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.025,4.257589208028064,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.05,5.852868722648587,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.1,8.093349287648945,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.15,9.167587494967501,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.2,10.598181157688657,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.25,11.660977095996078,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.3,12.45181559986049,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.35,13.293921554721397,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.4,14.393738723306791,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.45,15.585534015940066,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.5,16.20808342612843,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.55,17.45502415118222,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.6,18.732629629096326,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.65,19.947290748970843,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.7,21.350542873158545,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.75,22.967606922811342,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.8,24.657030481045986,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.85,26.134050273270518,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.9,29.326060090642084,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.95,31.98255724001654,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.975,35.33563577763648,1 wk ahead inc death,2021-06-26,quantile
05,2021-06-21,0.99,37.67813641324238,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.01,22.288678542796042,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.025,29.542083580875506,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.05,34.14889148074766,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.1,39.457107253257796,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.15,42.91351480308864,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.2,46.86335651049767,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.25,49.75512069906373,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.3,51.64811997916427,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.35,54.86097638659137,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.4,58.02098212219079,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.45,60.70044852639226,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.5,63.156178971821774,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.55,65.53586607123204,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.6,68.59201311865321,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.65,71.50562608824514,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.7,74.69058879257949,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.75,78.31294196824715,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.8,81.8406427033089,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.85,86.69072642319375,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.9,93.11659398558028,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.95,102.54733053862546,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.975,114.39650977188487,1 wk ahead inc death,2021-06-26,quantile
04,2021-06-21,0.99,125.87289372072395,1 wk ahead inc death,2021-06-26,quantile
06,2021-06-21,0.01,7.917556478924064,1 wk ahead inc death,2021-06-26,quantile
06,2021-06-21,0.025,34.02653633321531,1 wk ahead inc death,2021-06-26,quantile
06,2021-06-21,0.05,42.25817505290682,1 wk ahead inc death,2021-06-26,quantile
